data_time,dech01_tchout_pre,dech02_tchout_pre,dech03_tchout_pre,dech01_tchout_acl,dech02_tchout_acl,dech03_tchout_acl,dech01_tchin,dech02_tchin,dech03_tchin,dech01_flow,dech02_flow,dech03_flow,dech01_CL_pre,dech02_CL_pre,dech03_CL_pre,dech01_CL_acl,dech02_CL_acl,dech03_CL_acl,total_CL_pre,total_CL_acl,power_active_sum_acl,power_active_sum_simu,power_active_sum_pre,delta_decvpp_temp,dech01_CL_acl_ratio,dech02_CL_acl_ratio,dech03_CL_acl_ratio,dech01_CL_pre_ratio,dech02_CL_pre_ratio,dech03_CL_pre_ratio,EER
2023-07-01 18:00:00,6.7036614418029785,6.653929710388184,7.739864349365234,6.051666666666667,11.908333333333333,8.26,11.04,15.13,11.05,391.9115,0.0,491.79266666666666,1976.473083513517,0.0,1893.2482101546875,2273.647786630833,0.0,1595.7540910200005,3869.7212936682045,3869.4018776508333,789.8621333333333,775.2406515680614,741.0584213360908,-0.0003107921729892382,0.5877033077340794,0.0,0.4124781169436763,0.5108881752303144,0.0,0.4893758136207738,0.06295298356520443
2023-07-01 19:00:00,7.007239818572998,6.904720306396484,7.4147186279296875,6.01,11.888333333333334,8.211666666666666,11.006666666666666,15.13,11.005,384.0895,0.0,481.0865,1786.528329285325,0.0,2008.7753508911387,2231.991455538333,0.0,1562.880054603334,3795.303680176464,3794.871510141667,746.2627166666666,745.2636010896747,697.4966541680159,-0.0004295072240134701,0.5769357808923755,0.0,0.40398067945390803,0.4617903505790899,0.0,0.5192378191359214,0.06543464946811874
2023-07-01 20:00:00,6.9502434730529785,6.0,7.3654303550720215,5.951666666666667,11.916666666666666,8.161666666666667,10.988333333333333,15.13,10.99,383.80533333333335,0.0,481.4515,1802.4644141061963,0.0,2029.4983746670648,2248.1947520977774,0.0,1583.6632939441665,3831.9627887732613,3831.858046041944,725.90375,731.3569590668806,686.0332808178609,-0.0001040876352629283,0.5811240861523967,0.0,0.4093528301352306,0.46590958567637614,0.0,0.5245944050112609,0.054515744586622526
2023-07-01 21:00:00,7.018984317779541,6.931611061096191,7.419658660888672,6.02,11.88,8.22,10.995,15.125,10.986666666666666,377.6791666666667,0.0,474.04,1746.4285907055041,0.0,1966.5219044936175,2185.223332395833,0.0,1525.286905333333,3712.9504951991216,3710.510237729166,731.5301,729.4271775495803,683.367643644272,-0.00246353941816313,0.5648469336975814,0.0,0.39426342319986896,0.45142517918306,0.0,0.5083159470865194,0.06602777883533724
2023-07-01 22:00:00,6.969817638397217,6.000000953674316,7.3715338706970215,5.97,11.898333333333333,8.17,10.968333333333334,15.13,10.968333333333334,375.1451666666667,0.0,469.987,1744.5277221938552,0.0,1965.992174260559,2180.741987785278,0.0,1529.554675331667,3710.5198964544143,3710.296663116945,705.2033833333332,709.4070170043445,666.2266486291715,-0.0002271196476621995,0.5636885744010335,0.0,0.3953665767135387,0.45093383363761863,0.0,0.5081790198931319,0.05494269688612778
2023-07-01 23:00:00,6.9584736824035645,6.404172897338867,7.425411701202393,6.0075,11.9275,8.185,11.0325,15.14,11.03,374.64025,0.0,469.12525,1775.080198946246,0.0,1966.6369388722435,2189.42571901875,0.0,1552.2111340587494,3741.7171378184894,3741.6368530774994,713.2916,715.2058112871077,673.8195026390472,-8.181473574264686e-05,0.5659331866049966,0.0,0.40122292606269533,0.4588311833293473,0.0,0.5083456817205375,0.05518984429099864
2023-07-02 00:00:00,6.93994140625,6.404178619384766,7.340639591217041,5.94,11.875,8.14,10.93,15.14,10.9275,374.51625,0.0,468.688,1737.9194922468016,0.0,1955.1407355689494,2173.4563697625,0.0,1519.4220514,3693.060227815751,3692.8784211624998,703.666975,711.2293826604518,666.8572666056932,-0.00018539468128775383,0.5618053531580376,0.0,0.39274744782485077,0.44922570689037705,0.0,0.5053740883420657,0.051755044563281345
2023-07-02 01:00:00,7.0538506507873535,6.806673049926758,7.4443206787109375,6.056666666666667,11.87,8.243333333333334,11.04,15.15,11.04,370.91966666666667,0.0,463.43466666666666,1719.543401520146,0.0,1937.9795266772196,2149.7082021277774,0.0,1507.332066808888,3657.5229281973657,3657.0402689366656,724.3409333333334,717.7004763310824,673.2908298177185,-0.0004974052934283435,0.5556668136913634,0.0,0.38962237103132524,0.44447576744646683,0.0,0.500938177340507,0.07113009563068054
2023-07-02 02:00:00,6.9415459632873535,6.102714538574219,7.3655900955200195,5.956666666666667,11.933333333333334,8.153333333333332,10.976666666666667,15.16,10.973333333333333,372.94466666666665,0.0,466.40933333333334,1750.171655227658,0.0,1956.9627926833236,2177.347929613333,0.0,1529.6640341600003,3707.1344479109816,3707.0119637733333,707.7375999999999,710.9777555678659,667.7234605711767,-0.00012547435437859633,0.5628112620811468,0.0,0.39539484430428834,0.4523927043264296,0.0,0.5058450623422142,0.0562804379116805
2023-07-02 03:00:00,6.980031490325928,6.404206275939941,7.424803733825684,6.0025,11.8875,8.205,11.09,15.16,11.1,373.271,0.0,467.7995,1784.1955806332026,0.0,1999.4935367602807,2208.5558551374997,0.0,1575.0271195574996,3783.6891173934832,3783.5829746949994,707.7151,711.9721363610462,671.2368546833601,-0.00010851206024220517,0.5708780352928632,0.0,0.4071205106515108,0.4611873705981861,0.0,0.5168386116163778,0.051235495679765666
